"courseTitle","fullTitle","description","preReq","college","units","grading","primaryTitle","status","enrollCode","levelLimit","majorLimitPass","majorLimit","messages","instructor","days","time","location","enrolled"
"CNCSP 101","Introduction to Applied Psychology","This course is designed for those considering or beginning applied psychology as a career.  This course covers the scientific and clinical aspects of the field, along with its historical development   and new directions.","Consent of instructor.","GSE","4.0","Optional","INTRO  APPLIED PSYC","Closed","09084","U",,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","LLAMAS J D","T R","2:00pm - 3:15pm","ED   4205","25 / 25"
"CNCSP 101","Introduction to Applied Psychology","This course is designed for those considering or beginning applied psychology as a career.  This course covers the scientific and clinical aspects of the field, along with its historical development   and new directions.","Consent of instructor.","GSE","4.0","Optional","INTRO  APPLIED PSYC","Closed","09092","U",,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","CLAIBORNE C N","T R","2:00pm - 3:15pm","ED   1205","28 / 25"
"CNCSP 101","Introduction to Applied Psychology","This course is designed for those considering or beginning applied psychology as a career.  This course covers the scientific and clinical aspects of the field, along with its historical development   and new directions.","Consent of instructor.","GSE","4.0","Optional","INTRO  APPLIED PSYC","Closed","09100","U",,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","LLAMAS J D                    CLAIBORNE C N","T R","11:00am - 12:15pm","ED   1201","26 / 25"
"CNCSP 102","Practicum in Applied Psychology","Students gain experience in applied psychology by serving   as a practice counseling/assessment client or completing a   placement in a relevant volunteer service setting.    Students meet to discuss their experiences.","Consent of instructor.","GSE","2.0","Pass/No Pass","PRAC APPLIED PSYCH","Closed","09118","U",,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","QUIRK M P","R","9:00am - 10:50am","ED   1213","59 / 60"
"CNCSP 110","Introduction to Educational and Vocational Guidance","An overview of the theories and concepts involved in career   decision making.  Develop working knowledge of career   information and field survey techniques for understanding   the job market in relation to economic trends.","Consent of instructor.","GSE","4.0","Optional","INTRO ED & VOC GUID","Closed","09126","U",,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","QUIRK M P","T R","1:00pm - 1:50pm","BUCHN1920","124 / 120"
"CNCSP 110","Introduction to Educational and Vocational Guidance","An overview of the theories and concepts involved in career   decision making.  Develop working knowledge of career   information and field survey techniques for understanding   the job market in relation to economic trends.","Consent of instructor.","GSE","4.0","Optional",,"Closed",,"U",,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ",,"T R","2:00pm - 2:50pm","ED","124 / 120"
"CNCSP 114","Psychology of Gender","Provides an overview of psychological theory and research   related to gender issues. Topics include bias in   psychology, gender socialization, communication styles,   lifespan development, ethnicity, education, careers,   relationships, violence and vic",,"GSE","4.0","Optional","PSYCH OF GENDER",,"53249","U",,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","NORMAN K R","M","1:00pm - 3:50pm","ED   1201","24 / 25"
"CNCSP 199","Independent Studies","Study of special problems in various fields of Applied   Psychology.","Consent of instructor.","GSE","1.0 - 5.0","Optional","INDEPEN STUDENTS",,"09134","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 20"
"CNCSP 199RA","Independent Research Assistance","Faculty supervised research assistance.","Consent of instructor.","GSE","1.0 - 5.0","Optional","INDEP RES ASST",,"09142","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 20"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter","STAT ANALY COMM","Closed",,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","WEBER R                       MANGUS J M                    MARKOV A R","T R","11:00am - 12:15pm","TD-W 1701","135 / 150"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,,"09530",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","MANGUS J M","F","8:00am - 8:50am","SSMS 1009","17 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,,,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ",,"F","9:00am - 9:50am","SSMS 1301","17 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,,"09548",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","MARKOV A R","F","8:00am - 8:50am","GIRV 2124","17 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,,,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ",,"F","9:00am - 9:50am","SSMS 1304","17 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,,"09555",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","MANGUS J M","F","10:00am - 10:50am","GIRV 2120","24 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,,,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ",,"F","11:00am - 11:50am","SSMS 1301","24 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,"Full","09563",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","MARKOV A R","F","10:00am - 10:50am","GIRV 2108","26 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,"Full",,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ",,"F","11:00am - 11:50am","SSMS 1304","26 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,"Full","09571",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","MANGUS J M","R","5:00pm - 5:50pm","GIRV 2120","26 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,"Full",,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ",,"R","6:00pm - 6:50pm","SSMS 1302","26 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,"Full","09589",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","MARKOV A R","R","5:00pm - 5:50pm","PHELP1448","25 / 25"
"COMM 87","Statistical Analysis for Communication","An introduction to basic statistical concepts and applications in communication. Through lecture and computer labs, students will be exposed to statistical applications for advanced coursework in the major.",,"L&S","5.0","Letter",,"Full",,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ",,"R","6:00pm - 6:50pm","SSMS 1304","25 / 25"
"COMM 88","Communication Research Methods","An introduction to social scientific research designs used in the field of communication, including survey research, experimental design, content analysis, and field research. The course serves as preparation for advanced coursework in communication.",,"L&S","5.0","Letter","COMM RESEARCH METH","Closed",,,,,,"MULLIN D I","T R","8:00am - 9:15am","BUCHN1910","218 / 240"
"COMM 88","Communication Research Methods","An introduction to social scientific research designs used in the field of communication, including survey research, experimental design, content analysis, and field research. The course serves as preparation for advanced coursework in communication.",,"L&S","5.0","Letter",,,"09605",,,,,"MOROVATI D R","F","8:00am - 9:50am","GIRV 2116","17 / 20"
"COMM 88","Communication Research Methods","An introduction to social scientific research designs used in the field of communication, including survey research, experimental design, content analysis, and field research. The course serves as preparation for advanced coursework in communication.",,"L&S","5.0","Letter",,,"09613",,,,,"MOROVATI D R","F","12:00pm - 1:50pm","GIRV 2119","16 / 20"
"COMM 88","Communication Research Methods","An introduction to social scientific research designs used in the field of communication, including survey research, experimental design, content analysis, and field research. The course serves as preparation for advanced coursework in communication.",,"L&S","5.0","Letter",,"Full","09621",,,,,"MOROVATI D R","F","10:00am - 11:50am","PHELP1445","22 / 20"
"COMM 88","Communication Research Methods","An introduction to social scientific research designs used in the field of communication, including survey research, experimental design, content analysis, and field research. The course serves as preparation for advanced coursework in communication.",,"L&S","5.0","Letter",,,"09639",,,,,"MARTIN K R","F","9:00am - 10:50am","GIRV 2112","18 / 20"
"COMM 88","Communication Research Methods","An introduction to social scientific research designs used in the field of communication, including survey research, experimental design, content analysis, and field research. The course serves as preparation for advanced coursework in communication.",,"L&S","5.0","Letter",,,"09647",,,,,"HUSKEY R W","F","8:00am - 9:50am","GIRV 1108","18 / 20"
"COMM 88","Communication Research Methods","An introduction to social scientific research designs used in the field of communication, including survey research, experimental design, content analysis, and field research. The course serves as preparation for advanced coursework in communication.",,"L&S","5.0","Letter",,,"09654",,,,,"HUSKEY R W","F","12:00pm - 1:50pm","GIRV 1108","17 / 20"
"COMM 88","Communication Research Methods","An introduction to social scientific research designs used in the field of communication, including survey research, experimental design, content analysis, and field research. The course serves as preparation for advanced coursework in communication.",,"L&S","5.0","Letter",,,"09662",,,,,"HASELL A A","F","9:00am - 10:50am","GIRV 2124","16 / 20"
